headword,CEFR,CEFR_numeric,word_length,syllable_count,POS,frequency,POS_adjective,POS_adverb,POS_noun,POS_unknown,POS_verb
fry,A2,2,3,1,noun,3.89,0,0,1,0,0
fry,B1,3,3,1,noun,3.89,0,0,1,0,0
frying pan,B1,3,10,2,unknown,3.38,0,0,0,1,0
fuel,B1,3,4,1,noun,4.72,0,0,1,0,0
fulfill/fulfil,B2,4,14,4,unknown,3.38,0,0,0,1,0
full,A1,1,4,1,noun,5.54,0,0,1,0,0
full stop,B1,3,9,2,unknown,5.23,0,0,0,1,0
full-time,B1,3,9,3,adjective,5.47,1,0,0,0,0
fully,A2,2,5,2,adverb,4.89,0,1,0,0,0
fume,B2,4,4,1,noun,2.63,0,0,1,0,0
fun,A1,1,3,1,noun,5.3,0,0,1,0,0
function,B1,3,8,2,noun,4.78,0,0,1,0,0
function,A2,2,8,2,noun,4.78,0,0,1,0,0
functional,B2,4,10,3,adjective,4.24,1,0,0,0,0
functionality,B2,4,13,5,noun,3.7,0,0,1,0,0
fund,B1,3,4,1,noun,4.82,0,0,1,0,0
fundamental,B2,4,11,4,noun,4.33,0,0,1,0,0
funeral,B1,3,7,3,noun,4.37,0,0,1,0,0
funk,B2,4,4,1,noun,3.71,0,0,1,0,0
funky,B2,4,5,2,adjective,3.63,1,0,0,0,0
funny,A1,1,5,2,noun,5.02,0,0,1,0,0
fur,B1,3,3,1,noun,4.03,0,0,1,0,0
furious,B2,4,7,2,adjective,3.98,1,0,0,0,0
furiously,B2,4,9,3,adverb,3.19,0,1,0,0,0
furnish,B1,3,7,2,verb,3.14,0,0,0,0,1
furniture,A2,2,9,4,noun,4.29,0,0,1,0,0
furor/furore,B2,4,12,5,unknown,2.13,0,0,0,1,0
further,A2,2,7,2,verb,5.31,0,0,0,0,1
further,B1,3,7,2,verb,5.31,0,0,0,0,1
furthermore,B1,3,11,4,adverb,4.23,0,1,0,0,0
furthest,B1,3,8,2,adjective,3.17,1,0,0,0,0
fuss,B1,3,4,1,noun,3.62,0,0,1,0,0
future,B1,3,6,3,noun,5.33,0,0,1,0,0
future,A1,1,6,3,noun,5.33,0,0,1,0,0
gaiety,B2,4,6,2,noun,2.57,0,0,1,0,0
gain,B1,3,4,1,noun,4.81,0,0,1,0,0
gall,B1,3,4,1,noun,3.3,0,0,1,0,0
gallery,A2,2,7,3,noun,4.49,0,0,1,0,0
gallon,B1,3,6,2,noun,3.75,0,0,1,0,0
gambling,B2,4,8,2,noun,4.08,0,0,1,0,0
game,A1,1,4,1,noun,5.72,0,0,1,0,0
gang,B2,4,4,1,noun,4.5,0,0,1,0,0
gangster,B2,4,8,2,noun,3.55,0,0,1,0,0
gap,B1,3,3,1,noun,4.47,0,0,1,0,0
garage,A2,2,6,3,noun,4.25,0,0,1,0,0
garbage,A1,1,7,3,noun,4.18,0,0,1,0,0
garden,A1,1,6,2,noun,4.77,0,0,1,0,0
gardener,B2,4,8,3,noun,3.49,0,0,1,0,0
gardening,B1,3,9,3,noun,3.67,0,0,1,0,0
garlic,A2,2,6,2,noun,3.92,0,0,1,0,0
garment,B1,3,7,2,noun,3.59,0,0,1,0,0
gas,A2,2,3,1,noun,5.01,0,0,1,0,0
gasp,B2,4,4,1,noun,3.45,0,0,1,0,0
gate,A2,2,4,1,noun,4.47,0,0,1,0,0
gateway,B2,4,7,3,noun,3.83,0,0,1,0,0
gather,A2,2,6,2,noun,4.24,0,0,1,0,0
gaudy,B2,4,5,2,noun,2.83,0,0,1,0,0
gay,B1,3,3,1,noun,4.9,0,0,1,0,0
gaze,B2,4,4,1,noun,3.7,0,0,1,0,0
gear,B2,4,4,1,noun,4.46,0,0,1,0,0
gee,B1,3,3,1,noun,3.63,0,0,1,0,0
gender,A2,2,6,2,noun,4.59,0,0,1,0,0
gene,B1,3,4,2,noun,4.36,0,0,1,0,0
general,B1,3,7,3,noun,5.47,0,0,1,0,0
generalization/generalisation,B2,4,29,12,unknown,2.4,0,0,0,1,0
generalize/generalise,B2,4,21,10,unknown,2.15,0,0,0,1,0
generally,B1,3,9,4,adverb,4.95,0,1,0,0,0
generate,B1,3,8,4,verb,4.22,0,0,0,0,1
generation,A2,2,10,4,noun,4.82,0,0,1,0,0
generosity,B2,4,10,5,noun,3.62,0,0,1,0,0
generous,B1,3,8,3,adjective,4.2,1,0,0,0,0
generously,B2,4,10,4,adverb,3.29,0,1,0,0,0
genetic,B1,3,7,3,adjective,4.34,1,0,0,0,0
genetically,B1,3,11,5,adverb,3.66,0,1,0,0,0
genetics,B1,3,8,3,noun,3.84,0,0,1,0,0
genius,B2,4,6,2,noun,4.33,0,0,1,0,0
genre,B2,4,5,2,noun,4.17,0,0,1,0,0
gentle,A2,2,6,2,verb,4.17,0,0,0,0,1
gentleman,B1,3,9,3,noun,4.16,0,0,1,0,0
gently,B2,4,6,2,adverb,4.08,0,1,0,0,0
genuine,B2,4,7,3,adjective,4.37,1,0,0,0,0
genuinely,B2,4,9,4,adverb,4.1,0,1,0,0,0
geographic,B2,4,10,3,adjective,3.97,1,0,0,0,0
geographical,B1,3,12,4,adjective,3.85,1,0,0,0,0
geography,B1,3,9,3,noun,3.98,0,0,1,0,0
geology,B1,3,7,3,noun,3.76,0,0,1,0,0
germ,B2,4,4,1,noun,3.2,0,0,1,0,0
gesture,B1,3,7,3,noun,3.9,0,0,1,0,0
get,A1,1,3,1,noun,6.28,0,0,1,0,0
getaway,B2,4,7,3,noun,3.51,0,0,1,0,0
ghetto,B2,4,6,2,noun,3.69,0,0,1,0,0
ghost,A1,1,5,1,noun,4.42,0,0,1,0,0
giant,B1,3,5,1,noun,4.62,0,0,1,0,0
gift,A1,1,4,1,noun,4.78,0,0,1,0,0
gifted,B1,3,6,2,verb,3.89,0,0,0,0,1
giggle,B1,3,6,2,noun,3.35,0,0,1,0,0
ginger,B1,3,6,2,noun,3.93,0,0,1,0,0
giraffe,B1,3,7,3,noun,3.32,0,0,1,0,0
girl,A1,1,4,1,noun,5.38,0,0,1,0,0
girlfriend,A1,1,10,2,noun,4.68,0,0,1,0,0
give,A1,1,4,1,noun,5.71,0,0,1,0,0
giveaway,B2,4,8,3,noun,3.55,0,0,1,0,0
given,A2,2,5,2,noun,5.41,0,0,1,0,0
glacis,B2,4,6,2,unknown,1.79,0,0,0,1,0
glad,A1,1,4,1,noun,4.9,0,0,1,0,0
glamorous/glamourous,B2,4,20,6,unknown,2.02,0,0,0,1,0
glance,B1,3,6,2,noun,3.91,0,0,1,0,0
glare,B2,4,5,2,noun,3.36,0,0,1,0,0
glass,A1,1,5,1,noun,4.85,0,0,1,0,0
glasses,A1,1,7,2,noun,4.34,0,0,1,0,0
gleam,B2,4,5,1,noun,2.97,0,0,1,0,0
glee,B2,4,4,1,noun,3.49,0,0,1,0,0
glide,B1,3,5,2,noun,3.33,0,0,1,0,0
glimpse,B1,3,7,2,noun,3.81,0,0,1,0,0
glint,B1,3,5,1,noun,2.65,0,0,1,0,0
global,B1,3,6,2,adjective,4.95,1,0,0,0,0
global warming,B2,4,14,4,unknown,4.0,0,0,0,1,0
globally,B2,4,8,3,adverb,3.82,0,1,0,0,0
globe,A2,2,5,2,noun,4.28,0,0,1,0,0
glocal,B2,4,6,2,unknown,1.47,0,0,0,1,0
gloomy,B2,4,6,2,adjective,3.39,1,0,0,0,0
glorify,B2,4,7,3,verb,3.05,0,0,0,0,1
glorious,B1,3,8,2,adjective,4.08,1,0,0,0,0
glory,B1,3,5,2,noun,4.36,0,0,1,0,0
glove,A2,2,5,2,noun,3.73,0,0,1,0,0
glow,B2,4,4,1,noun,3.91,0,0,1,0,0
go,B1,3,2,1,noun,6.03,0,0,1,0,0
go,A1,1,2,1,noun,6.03,0,0,1,0,0
goal,A1,1,4,1,noun,5.06,0,0,1,0,0
goalkeeper,B1,3,10,3,noun,3.79,0,0,1,0,0
goat,B2,4,4,1,noun,4.02,0,0,1,0,0
god,B2,4,3,1,noun,5.57,0,0,1,0,0
goddess,B1,3,7,2,noun,4.01,0,0,1,0,0
godly,B2,4,5,2,adjective,3.26,1,0,0,0,0
gold,A1,1,4,1,noun,5.17,0,0,1,0,0
gold,A2,2,4,1,noun,5.17,0,0,1,0,0
golden,A2,2,6,2,adjective,4.67,1,0,0,0,0
golf,A2,2,4,1,noun,4.56,0,0,1,0,0
golfer,B1,3,6,2,noun,3.35,0,0,1,0,0
good,A1,1,4,1,noun,6.12,0,0,1,0,0
good,B2,4,4,1,noun,6.12,0,0,1,0,0
good afternoon,A1,1,14,4,unknown,4.7,0,0,0,1,0
good morning,A1,1,12,3,unknown,5.26,0,0,0,1,0
good night,A1,1,10,2,unknown,5.49,0,0,0,1,0
good-looking,A2,2,12,3,adjective,5.46,1,0,0,0,0
goodness,B1,3,8,2,noun,4.13,0,0,1,0,0
goods,B1,3,5,1,noun,4.6,0,0,1,0,0
goodwill,B2,4,8,2,noun,3.67,0,0,1,0,0
gook,B2,4,4,1,noun,2.29,0,0,1,0,0
gorge,B2,4,5,2,noun,3.4,0,0,1,0,0
gorgeous,B1,3,8,2,adjective,4.35,1,0,0,0,0
gorilla,B1,3,7,3,noun,3.62,0,0,1,0,0
gossip,B1,3,6,2,noun,3.88,0,0,1,0,0
gossip,B2,4,6,2,noun,3.88,0,0,1,0,0
govern,B1,3,6,2,verb,3.67,0,0,0,0,1
government,A2,2,10,3,noun,5.57,0,0,1,0,0
governmental,B2,4,12,4,adjective,3.85,1,0,0,0,0
governor,B1,3,8,3,noun,4.71,0,0,1,0,0
gown,B1,3,4,1,noun,3.75,0,0,1,0,0
grab,B1,3,4,1,noun,4.52,0,0,1,0,0
grace,A2,2,5,2,noun,4.56,0,0,1,0,0
graceful,B1,3,8,3,adjective,3.39,1,0,0,0,0
gracefulness,B2,4,12,4,noun,1.66,0,0,1,0,0
grade,A1,1,5,2,noun,4.8,0,0,1,0,0
grade,B2,4,5,2,noun,4.8,0,0,1,0,0
gradual,B2,4,7,2,noun,3.67,0,0,1,0,0
gradually,A2,2,9,3,adverb,4.21,0,1,0,0,0
graduate,B1,3,8,3,noun,4.5,0,0,1,0,0
graduate,A2,2,8,3,noun,4.5,0,0,1,0,0
graduation,B1,3,10,3,noun,4.07,0,0,1,0,0
grain,B2,4,5,1,noun,4.18,0,0,1,0,0
gram/gramme,A2,2,11,3,unknown,1.64,0,0,0,1,0
grammar,A1,1,7,2,noun,4.17,0,0,1,0,0
grand,B2,4,5,1,noun,4.91,0,0,1,0,0
grandchild,A2,2,10,2,noun,3.13,0,0,1,0,0
granddad,A2,2,8,2,noun,2.68,0,0,1,0,0
granddaughter,A2,2,13,3,noun,3.6,0,0,1,0,0
grandfather,A1,1,11,3,noun,4.24,0,0,1,0,0
grandma,A1,1,7,2,noun,4.11,0,0,1,0,0
grandmother,A1,1,11,3,noun,4.14,0,0,1,0,0
grandpa,A1,1,7,2,noun,3.8,0,0,1,0,0
grandparent,A1,1,11,3,noun,2.83,0,0,1,0,0
grandson,A2,2,8,2,noun,3.85,0,0,1,0,0
granny,A2,2,6,2,noun,3.61,0,0,1,0,0
grant,B1,3,5,1,noun,4.67,0,0,1,0,0
grape,A1,1,5,2,noun,3.7,0,0,1,0,0
graph,B1,3,5,1,noun,4.05,0,0,1,0,0
graphic,B1,3,7,2,noun,4.23,0,0,1,0,0
graphically,B2,4,11,4,adverb,2.98,0,1,0,0,0
graphics,B1,3,8,2,noun,4.19,0,0,1,0,0
grasp,B2,4,5,1,noun,3.97,0,0,1,0,0
grass,A1,1,5,1,noun,4.38,0,0,1,0,0
grateful,A2,2,8,3,adjective,4.35,1,0,0,0,0
gratitude,B1,3,9,4,noun,3.92,0,0,1,0,0
grave,B1,3,5,2,noun,4.31,0,0,1,0,0
gravestone,B2,4,10,4,noun,2.66,0,0,1,0,0
gravitation,B2,4,11,4,noun,2.67,0,0,1,0,0
gravy,B1,3,5,2,noun,3.48,0,0,1,0,0
gray/grey,A1,1,9,2,unknown,4.16,0,0,0,1,0
great,A1,1,5,1,noun,5.88,0,0,1,0,0
greatly,A2,2,7,2,adverb,4.33,0,1,0,0,0
greatness,B2,4,9,2,noun,3.71,0,0,1,0,0
greedy,A2,2,6,2,adjective,3.75,1,0,0,0,0
green,A1,1,5,1,noun,5.13,0,0,1,0,0
green,A2,2,5,1,noun,5.13,0,0,1,0,0
greenhouse,B1,3,10,3,noun,3.78,0,0,1,0,0
greet,A1,1,5,1,verb,3.73,0,0,0,0,1
greeting,B1,3,8,2,noun,3.68,0,0,1,0,0
grief,B2,4,5,1,noun,4.08,0,0,1,0,0
grieve,B2,4,6,2,verb,3.33,0,0,0,0,1
grill,B1,3,5,1,noun,3.84,0,0,1,0,0
grilled,A2,2,7,2,verb,3.71,0,0,0,0,1
grim,B2,4,4,1,adjective,3.69,1,0,0,0,0
grin,B2,4,4,1,noun,3.59,0,0,1,0,0
grip,B2,4,4,1,noun,4.11,0,0,1,0,0
grocery store,A2,2,13,5,unknown,4.01,0,0,0,1,0
groom,B1,3,5,1,noun,3.63,0,0,1,0,0
gross,B2,4,5,1,noun,4.45,0,0,1,0,0
ground,A1,1,6,1,noun,5.15,0,0,1,0,0
ground floor,B1,3,12,2,unknown,4.73,0,0,0,1,0
group,A1,1,5,1,noun,5.57,0,0,1,0,0
group,B1,3,5,1,noun,5.57,0,0,1,0,0
grouping,B1,3,8,2,noun,3.46,0,0,1,0,0
grow,A1,1,4,1,verb,4.9,0,0,0,0,1
growing,B2,4,7,2,noun,4.94,0,0,1,0,0
grown-up,B2,4,8,2,unknown,4.66,0,0,0,1,0
growth,B1,3,6,1,noun,5.03,0,0,1,0,0
guarantee,B1,3,9,3,noun,4.44,0,0,1,0,0
guarantee,B2,4,9,3,noun,4.44,0,0,1,0,0
guard,A2,2,5,1,noun,4.73,0,0,1,0,0
guard,B2,4,5,1,noun,4.73,0,0,1,0,0
guerrilla,B2,4,9,3,noun,3.38,0,0,1,0,0
guess,B1,3,5,1,noun,5.17,0,0,1,0,0
guess,A1,1,5,1,noun,5.17,0,0,1,0,0
guest,A1,1,5,1,noun,4.58,0,0,1,0,0
guidance,B1,3,8,3,noun,4.33,0,0,1,0,0
guide,B1,3,5,2,noun,4.75,0,0,1,0,0
guidebook,A2,2,9,3,noun,2.95,0,0,1,0,0
guideline,B2,4,9,4,noun,3.25,0,0,1,0,0
guilt,B1,3,5,1,noun,4.13,0,0,1,0,0
guilty,B1,3,6,2,adjective,4.61,1,0,0,0,0
guitar,A1,1,6,2,noun,4.48,0,0,1,0,0
guitarist,B1,3,9,3,noun,3.63,0,0,1,0,0
gulp,B2,4,4,1,noun,2.93,0,0,1,0,0
gum,B2,4,3,1,noun,3.94,0,0,1,0,0
gun,A2,2,3,1,noun,4.96,0,0,1,0,0
gunshot,B2,4,7,2,noun,3.49,0,0,1,0,0
guts,B2,4,4,1,noun,3.77,0,0,1,0,0
guy,A1,1,3,1,noun,5.4,0,0,1,0,0
gym,B1,3,3,1,noun,4.43,0,0,1,0,0
gymnastic,B2,4,9,3,adjective,2.62,1,0,0,0,0
gymnastics,B1,3,10,3,noun,3.6,0,0,1,0,0
habit,A1,1,5,2,noun,4.24,0,0,1,0,0
habitant,B2,4,8,3,noun,1.37,0,0,1,0,0
habitat,B1,3,7,3,noun,3.98,0,0,1,0,0
had,A1,1,3,1,verb,6.33,0,0,0,0,1
hail,B2,4,4,1,noun,3.92,0,0,1,0,0
hair,A1,1,4,1,noun,5.08,0,0,1,0,0
haircut,A1,1,7,2,noun,3.7,0,0,1,0,0
hairdresser,B1,3,11,3,noun,3.17,0,0,1,0,0
hairdryer,B1,3,9,2,unknown,2.43,0,0,0,1,0
hairy,B2,4,5,2,adjective,3.8,1,0,0,0,0
half,B1,3,4,1,noun,5.41,0,0,1,0,0
half,A2,2,4,1,noun,5.41,0,0,1,0,0
half,A1,1,4,1,noun,5.41,0,0,1,0,0
half-price,A2,2,10,3,adverb,5.01,0,1,0,0,0
hall,A1,1,4,1,noun,4.87,0,0,1,0,0
ham,A2,2,3,1,noun,4.12,0,0,1,0,0
hamburger,A1,1,9,3,noun,3.45,0,0,1,0,0
hammer,B1,3,6,2,noun,4.16,0,0,1,0,0
hammer,B2,4,6,2,noun,4.16,0,0,1,0,0
hand,A1,1,4,1,noun,5.41,0,0,1,0,0
hand,A2,2,4,1,noun,5.41,0,0,1,0,0
handbag,A2,2,7,2,noun,3.42,0,0,1,0,0
handball,B1,3,8,2,noun,3.11,0,0,1,0,0
hand-held,B1,3,9,2,adjective,5.02,1,0,0,0,0
handicap,B2,4,8,3,noun,3.61,0,0,1,0,0
handicapped,A2,2,11,4,noun,3.42,0,0,1,0,0
handicraft,B2,4,10,3,noun,2.65,0,0,1,0,0
handkerchief,B1,3,12,3,noun,3.18,0,0,1,0,0
handle,A2,2,6,2,noun,4.79,0,0,1,0,0
handle,B1,3,6,2,noun,4.79,0,0,1,0,0
handout,B2,4,7,2,noun,3.0,0,0,1,0,0
handrail,B2,4,8,2,noun,2.35,0,0,1,0,0
handshake,B1,3,9,3,noun,3.36,0,0,1,0,0
handsome,A1,1,8,3,adjective,4.22,1,0,0,0,0
handwriting,B1,3,11,3,noun,3.57,0,0,1,0,0
handy,B1,3,5,2,noun,3.97,0,0,1,0,0
hang,B2,4,4,1,noun,4.6,0,0,1,0,0
hang,B1,3,4,1,noun,4.6,0,0,1,0,0
hanging,B1,3,7,2,noun,4.5,0,0,1,0,0
happen,A1,1,6,2,verb,5.19,0,0,0,0,1
happily,A2,2,7,3,adverb,4.11,0,1,0,0,0
happiness,A2,2,9,3,noun,4.44,0,0,1,0,0
happy,A1,1,5,2,adjective,5.35,1,0,0,0,0
harbor/harbour,B1,3,14,4,unknown,3.76,0,0,0,1,0
hard,A1,1,4,1,adjective,5.53,1,0,0,0,0
hard drive,B2,4,10,3,unknown,4.98,0,0,0,1,0
hardly,A2,2,6,2,adverb,4.53,0,1,0,0,0
hardship,B1,3,8,2,noun,3.56,0,0,1,0,0
hardware,B2,4,8,3,noun,4.3,0,0,1,0,0
hard-working,B1,3,12,3,unknown,5.19,0,0,0,1,0
harm,B2,4,4,1,noun,4.47,0,0,1,0,0
harm,A2,2,4,1,noun,4.47,0,0,1,0,0
harmful,A2,2,7,2,adjective,3.97,1,0,0,0,0
harmless,B2,4,8,2,adjective,3.79,1,0,0,0,0
harmony,A2,2,7,3,noun,4.11,0,0,1,0,0
harness,B1,3,7,2,noun,3.67,0,0,1,0,0
harrow,B2,4,6,2,noun,3.08,0,0,1,0,0
harvest,A2,2,7,2,noun,4.03,0,0,1,0,0
has,A1,1,3,1,noun,6.37,0,0,1,0,0
haste,B2,4,5,2,noun,3.37,0,0,1,0,0
hastily,B2,4,7,3,adverb,3.3,0,1,0,0,0
hasty,B1,3,5,2,adjective,3.29,1,0,0,0,0
hat,A1,1,3,1,noun,4.53,0,0,1,0,0
hatch,B1,3,5,1,noun,3.82,0,0,1,0,0
hatching,B2,4,8,2,noun,3.06,0,0,1,0,0
hate,B1,3,4,1,noun,5.11,0,0,1,0,0
hate,A2,2,4,1,noun,5.11,0,0,1,0,0
hatred,B1,3,6,2,noun,4.05,0,0,1,0,0
haunt,B1,3,5,1,noun,3.54,0,0,1,0,0
haunt,B2,4,5,1,noun,3.54,0,0,1,0,0
haunting,B2,4,8,2,verb,3.52,0,0,0,0,1
have,A1,1,4,1,noun,6.71,0,0,1,0,0
have to,A1,1,7,3,unknown,6.63,0,0,0,1,0
haven,B1,3,5,2,noun,4.13,0,0,1,0,0
hay,B2,4,3,1,noun,3.91,0,0,1,0,0
hazard,B1,3,6,2,noun,3.98,0,0,1,0,0
hazardous,B2,4,9,3,adjective,3.71,1,0,0,0,0
he,A1,1,2,1,noun,6.69,0,0,1,0,0
head,A1,1,4,1,noun,5.51,0,0,1,0,0
head,A2,2,4,1,noun,5.51,0,0,1,0,0
headache,A1,1,8,3,noun,3.97,0,0,1,0,0
headline,B1,3,8,3,noun,4.03,0,0,1,0,0
headphone,A2,2,9,3,noun,3.3,0,0,1,0,0
headquarters,B2,4,12,3,noun,4.36,0,0,1,0,0
headteacher,A2,2,11,3,unknown,2.68,0,0,0,1,0
heal,B1,3,4,1,verb,4.12,0,0,0,0,1
healing,B1,3,7,2,noun,4.23,0,0,1,0,0
health,A1,1,6,1,noun,5.44,0,0,1,0,0
health care,B2,4,11,3,unknown,5.2,0,0,0,1,0
healthy,A1,1,7,2,adjective,4.8,1,0,0,0,0
heap,B2,4,4,1,noun,3.59,0,0,1,0,0
hear,A1,1,4,1,verb,5.23,0,0,0,0,1
hearing,B1,3,7,2,noun,4.82,0,0,1,0,0
heart,A1,1,5,1,noun,5.31,0,0,1,0,0
heart attack,B1,3,12,3,unknown,4.89,0,0,0,1,0
heartbreaking,B2,4,13,3,adjective,3.57,1,0,0,0,0
hearted,B1,3,7,2,unknown,3.77,0,0,0,1,0
heartwarming/heart-warming,B2,4,26,6,unknown,3.0,0,0,0,1,0
hearty,B1,3,6,2,adjective,3.38,1,0,0,0,0
heat,A2,2,4,1,noun,4.86,0,0,1,0,0
heat,B1,3,4,1,noun,4.86,0,0,1,0,0
heater,B1,3,6,2,noun,3.55,0,0,1,0,0
heating,A2,2,7,2,noun,4.18,0,0,1,0,0
heaven,B1,3,6,2,noun,4.58,0,0,1,0,0
heavenly,B1,3,8,3,adjective,3.76,1,0,0,0,0
heavily,A2,2,7,3,adverb,4.54,0,1,0,0,0
heavy,A1,1,5,2,noun,4.96,0,0,1,0,0
hedge,B2,4,5,2,noun,3.74,0,0,1,0,0
heel,B1,3,4,1,noun,3.84,0,0,1,0,0
height,B1,3,6,1,noun,4.53,0,0,1,0,0
helicopter,B2,4,10,4,noun,4.13,0,0,1,0,0
hell,B2,4,4,1,noun,5.1,0,0,1,0,0
hello,A1,1,5,2,noun,4.72,0,0,1,0,0
helmet,B1,3,6,2,noun,4.02,0,0,1,0,0
help,A2,2,4,1,noun,5.75,0,0,1,0,0
help,A1,1,4,1,noun,5.75,0,0,1,0,0
helper,B2,4,6,2,noun,3.41,0,0,1,0,0
helpful,A2,2,7,2,adjective,4.43,1,0,0,0,0
helpless,B1,3,8,2,adjective,3.69,1,0,0,0,0
hemp,B2,4,4,1,noun,3.42,0,0,1,0,0
her,A1,1,3,1,unknown,6.3,0,0,0,1,0
herb,B2,4,4,1,noun,3.77,0,0,1,0,0
herd,B1,3,4,1,noun,3.77,0,0,1,0,0
here,A1,1,4,2,noun,5.97,0,0,1,0,0
heritage,B2,4,8,4,noun,4.36,0,0,1,0,0
hero,A2,2,4,2,noun,4.68,0,0,1,0,0
hers,A1,1,4,1,unknown,3.97,0,0,0,1,0
herself,A2,2,7,2,unknown,4.78,0,0,0,1,0
hesitate,B1,3,8,4,verb,3.79,0,0,0,0,1
hesitation,B2,4,10,4,noun,3.55,0,0,1,0,0
hey,A2,2,3,1,unknown,5.12,0,0,0,1,0
hi,A1,1,2,1,noun,5.0,0,0,1,0,0
hidden,B1,3,6,2,verb,4.53,0,0,0,0,1
hide,A1,1,4,1,noun,4.54,0,0,1,0,0
high,A1,1,4,1,noun,5.75,0,0,1,0,0
high,A2,2,4,1,noun,5.75,0,0,1,0,0
high school,A2,2,11,2,unknown,5.43,0,0,0,1,0
highlight,B2,4,9,2,noun,4.21,0,0,1,0,0
highlight,B1,3,9,2,noun,4.21,0,0,1,0,0
highly,B1,3,6,2,adverb,4.89,0,1,0,0,0
high-tech/hi-tech,B2,4,17,4,unknown,4.28,0,0,0,1,0
highway,A2,2,7,2,noun,4.49,0,0,1,0,0
hijack,B2,4,6,2,noun,3.11,0,0,1,0,0
hike,A2,2,4,1,noun,3.95,0,0,1,0,0
hiking,A2,2,6,2,noun,3.87,0,0,1,0,0
hilarious,B2,4,9,3,adjective,4.27,1,0,0,0,0
hill,A1,1,4,1,noun,4.82,0,0,1,0,0
him,A1,1,3,1,unknown,6.11,0,0,0,1,0
himself,A2,2,7,2,unknown,5.25,0,0,0,1,0
hint,B2,4,4,1,noun,4.07,0,0,1,0,0
hip,B1,3,3,1,noun,4.46,0,0,1,0,0
hip hop/hip-hop/hiphop,A2,2,22,6,unknown,2.61,0,0,0,1,0
hire,B1,3,4,1,noun,4.4,0,0,1,0,0
his,A1,1,3,1,unknown,6.51,0,0,0,1,0
historian,B1,3,9,3,noun,3.9,0,0,1,0,0
historic,B1,3,8,3,adjective,4.49,1,0,0,0,0
historical,B1,3,10,4,adjective,4.69,1,0,0,0,0
history,A1,1,7,3,noun,5.39,0,0,1,0,0
hit,B1,3,3,1,noun,5.37,0,0,1,0,0
hit,A2,2,3,1,noun,5.37,0,0,1,0,0
HIV,B1,3,3,1,noun,4.17,0,0,1,0,0
hobby,A1,1,5,2,noun,3.94,0,0,1,0,0
hockey,A2,2,6,2,noun,4.42,0,0,1,0,0
hold,A1,1,4,1,noun,5.19,0,0,1,0,0
hold,A2,2,4,1,noun,5.19,0,0,1,0,0
holder,B2,4,6,2,noun,4.21,0,0,1,0,0
hole,A1,1,4,1,noun,4.66,0,0,1,0,0
holiday,A1,1,7,3,noun,4.66,0,0,1,0,0
hollow,B2,4,6,2,noun,3.95,0,0,1,0,0
holocaust,B2,4,9,3,noun,3.89,0,0,1,0,0
holy,B1,3,4,2,noun,4.88,0,0,1,0,0
home,A2,2,4,1,noun,5.81,0,0,1,0,0
home,A1,1,4,1,noun,5.81,0,0,1,0,0
homeless,B1,3,8,3,noun,4.26,0,0,1,0,0
hometown,A1,1,8,3,noun,3.91,0,0,1,0,0
homeward,B2,4,8,3,adjective,2.7,1,0,0,0,0
homework,A1,1,8,3,noun,4.13,0,0,1,0,0
hone,B2,4,4,1,noun,3.17,0,0,1,0,0
honest,B1,3,6,2,adjective,4.73,1,0,0,0,0
honestly,B1,3,8,3,adverb,4.69,0,1,0,0,0
honesty,B1,3,7,3,noun,3.99,0,0,1,0,0
honey,A2,2,5,2,noun,4.37,0,0,1,0,0
honeymoon,B1,3,9,3,noun,3.68,0,0,1,0,0
honor/honour,A2,2,12,4,unknown,4.2,0,0,0,1,0
honor/honour,B2,4,12,4,unknown,4.2,0,0,0,1,0
honorable/honourable,B2,4,20,8,unknown,3.43,0,0,0,1,0
hood,B2,4,4,1,noun,4.21,0,0,1,0,0
hook,B2,4,4,1,noun,4.37,0,0,1,0,0
hop,B1,3,3,1,noun,4.4,0,0,1,0,0
hope,A1,1,4,1,noun,5.44,0,0,1,0,0
hope,B1,3,4,1,noun,5.44,0,0,1,0,0
hopeful,B1,3,7,3,noun,3.79,0,0,1,0,0
hopefully,B1,3,9,4,adverb,4.56,0,1,0,0,0
hopeless,B1,3,8,3,adjective,3.71,1,0,0,0,0
horizon,B1,3,7,3,noun,4.07,0,0,1,0,0
horn,B1,3,4,1,noun,4.14,0,0,1,0,0
horrible,B1,3,8,3,adjective,4.44,1,0,0,0,0
horrify,B1,3,7,3,verb,2.13,0,0,0,0,1
horror,A2,2,6,2,noun,4.43,0,0,1,0,0
horse,A1,1,5,2,noun,4.76,0,0,1,0,0
hospice,B2,4,7,3,noun,3.39,0,0,1,0,0
hospitable,B2,4,10,4,adjective,2.96,1,0,0,0,0
hospital,A1,1,8,3,noun,5.07,0,0,1,0,0
hospitality,B2,4,11,5,noun,3.9,0,0,1,0,0
hospitalize/hospitalise,B2,4,23,10,unknown,0.0,0,0,0,1,0
host,A2,2,4,1,noun,4.77,0,0,1,0,0
hostel,B1,3,6,2,noun,3.43,0,0,1,0,0
hot,A1,1,3,1,adjective,5.16,1,0,0,0,0
hotel,A1,1,5,2,noun,4.95,0,0,1,0,0
hour,A1,1,4,1,noun,5.18,0,0,1,0,0
hourly,B2,4,6,2,adjective,3.71,1,0,0,0,0
house,A1,1,5,2,noun,5.71,0,0,1,0,0
